"MealId","Name","Rating","Description","PreparationTime","CookTime","Instructions","Yield","YieldUnitId","Servings","Ethnicity","Source","Type","ChillTime"
635,"Sugar Cookies",0,,12:25:00 AM,12:07:00 AM,"Beat powdered sugar, butter, vanilla, almond extract and egg in large bowl with electric mixer on medium speed, or mix with spoon.  Stir in remaining ingredients except granulated sugar.  Cover and refrigerate at least 2 hours.

Heat oven to 375°.  Lightly grease cookie sheet with shortening or spray with cooking spray.  Divide dough in half.  Roll each half 1/4"" thick on lightly floured surface.  Cut into desired shapes with 2 to 2-1/2"" cookie chutters.  Sprinkle with sugar.  Place about 2"" apart on cookie sheet.  Bake 7 to 8 minutes or until edges are light brown.  Remove from cookie sheet to wire rack.

Decorated Sugar Cookies:  Omit granulated sugar at end.  Frost cooled cookies with Vanilla Buttercream Frosting tinted with food color if desired.  Decorate with colored sugar, small candies, candied fruit or nuts if desired.

Paintbrush Sugar Cookies:  omit granulated sugar at end.  Cut rolled dough into desired shapes with cookie cutters. (Cut no more than 12 cookies at a time to keep them from drying out.)  Mix 1 egg yolk and 1/4 tsp. water.  Divide mixture among several custard cups.  Tint each with different food color to make bright colors.  (If paint thickens while shtanding, stir in a few drops water.)  Paint designs on cookies with small paintbrushes.  Bake as directed.",5,"dozen",,"American","Betty Crocker","Dessert",02:00:00 AM
636,"Gingerbread Cookies",0,,12:25:00 AM,12:10:00 AM,"Beat brown sugar, shortening, molasses and water in large bowl with electric mixer on medium speed, or mix with spoon.  Stir in remaining ingredients.  Cover and refrigerate at least 2 hours.  Heat oven to 350°.  Grease cookie sheet lightly with shortening or spray with cooking spray.  Roll dough 1/4"" thick on floured surface.  Cut with floured gingerbread cutter or other shaped cutter.  Place about 2"" apart on cookie sheet.

Bake 10 to 12 minutes or until no indentation remains when touched.  Immediately remove from cookie sheet to wire rack.  Cool completely, about 30 minutes.  Decorate with colored frosting, colored sugar and candies if desired.",2,"dozen",,"American","Betty Crocker","Dessert",02:00:00 AM
637,"Apple Crisp",0,,12:20:00 AM,12:30:00 AM,"Heat oven to 375°.  Grease bottom and sides of square pan, 8""x8""x2"", with shortening.  Spread apples in pan.  Mix remaining ingredients except cream; sprinkle over apples.  Bake about 30 minutes or until topping is golden brown and apples are tender when pierced with fork.  Serve warm with cream.

Blueberry Crisp:  Substitute 4 cups fresh or frozen (thawed and drained) blueberries for apples.

Rhubarb Crisp:  Substitute 4 cups cut-up rhubarb for the apples.",,,6,"American","Betty Crocker","Dessert",
638,"Apple Dumpling",0,,12:55:00 AM,12:40:00 AM,"Heat oven to 425°.  Make pastry as directed-except roll 2/3 of the pastry into 14"" square; cut into 4 squares.  Roll remaining pastry ingo 14""x7"" rectangle; cut into 2 squares.  Peel and core apples.  Place apple on each square.

Mix raisins and nuts.  Fill apples with raisin mixture.  Moisten corners of pastry squares.  Bring 2 opposite corners up over apple and pinch together.  Repeat with remaining corners, and pinch edges of pastry to seal.  Place dumplings in ungreased rectangular baking dish (13""x9""x2"").  

Heat remaining ingredients except cream to boiling in 2-quart saucepan, stirring occasionally  Boil 3 minutes.  Carefully pour around dumplings.  Bake about 40 minutes, spooning syrup over dumplings 2 or 3 times, until crust is golden and apples are tender when pierced with a small knife or toothpick.  Serve warm or cool with cream.",,,6,"American","Betty Crocker","Dessert",
639,"Baked Apples",0,,12:10:00 AM,12:40:00 AM,"Heat oven to 375°.  Core apples to within 1/2"" of bottom.  Peel 1"" strip of skin around middle of each apple or peel upper half of each to prevent splitting.  Place apples in ungreased baking dish.  Place 1 tsp to 1 Tbs sugar, 1 tsp butter and 1/8 tsp. cinnamon in center of each apple.  Sprinkle with additional cinnamon.  Pour water into baking dish until 1/4"" deep.

Bake 30 to 40 minutes or until apples are tender when pierced with fork. (Time will vary depending on size and variety of apple.)  Spoon syrup in dish over apples several times during baking if desired.",,,4,"American","Betty Crocker","Dessert",
640,"Strawberry Shortcakes",0,,12:15:00 AM,12:12:00 AM,"Mix strawberries and 1/2 cup sugar.  Let stand about 1 hour so strawberries will become juicy.  Heat oven to 450°.  Cut shortening into flour, 2 Tbs. sugar, baking powder and salt in medium bowl, using pastry blender or 2 knives until mixture looks like fine crumbs.  Stir in milk just until blended.

Place dough on lightly floured surface.  Gently smooth into a ball.  Knead 20 to 25 times.  Roll or pat 1/2"" thick.  Cut with floured 3"" cutter.  Place about 1"" apart on ungreased cookie sheet.  Bake 10 to 12 minutes or until golden brown.

Split shortcakes horizontally in half while hot.  Spread butter on split sides.  Fill with strawberries; replace tops.  Top with strawberries and Sweetened Whipped Cream

Drop Shortcakes:  Make as directed-except omit rolling and cutting.  Drop dough by 6 spoonfuls about 2"" apart onto ungreased cookie sheet.  Continue as directed.

Pat-in-the-Pan Shortcake:  Grease bottom and side of round pan, 8""x1-1/2"", with shortening.  Make as directed-except omit rolling and cutting.  Pat dough in pan.  Bake 15 to 20 minutes.  Cut into wedges.  Continue as directed.",,,6,"American","Betty Crocker","Dessert",
641,"Pineapple Upside-Down Cake",0,,12:15:00 AM,12:50:00 AM,"Heat oven to 350°.  Melt butter in 10"" ovenproof skillet or square pan (9""x9""x2"") in oven.  Sprinkle brown sugar over butter.  Arrange pineapple on brown sugar, cutting one or more slices into pieces if necessary.  Place cherry in center of each pineapple slice.  Beat remaining ingredients except Sweetened Whipped Cream with electric mixer on low speed 30 seconds, scraping bowl constantly.  Beat on high speed 3 minutes, scraping bowl occasionally.  Pour over pineapple.  

Bake skillet 45 to 50 minutes, square pan 50 to 55 minutes or until toothpick inserted in center comes out clean.  Immediately turn upside down onto heatproof plate.  Let skillet or pan remain over cake a few minutes so brown sugar topping can drizzle over cake.  Cool 15 minutes.  Serve warm with Sweetened Whipped Cream.",,,9,"American","Betty Crocker","Dessert",
642,"Gingerbread",0,,12:10:00 AM,12:55:00 AM,"Heat oven to 325°.  Grease bottom and sides of square pan (9""x9""x2"") with shortening; lightly flour.  Beat all ingredients except Lemon Sauce and Sweetened Whipped Cream with electric mixer on low speed 30 seconds, scraping bowl constantly.  Beat on medium speed 3 minutes, scraping bowl occasionally.  Pour into pan.  Bake 50 to 55 minutes or until toothpick comes out clean.  Serve warm with Lemon Sauce and Sweetened Whipped Cream.",,,9,"American","Betty Crocker","Dessert",
643,"Lemon Sauce",0,,12:05:00 AM,12:10:00 AM,"Mix sugar and cornstarch in 1-quart saucepan.  Gradually stir in water.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute; remove from heat.  Stir in remaining ingredients.  Serve warm or cool.  Store covered in refrigerator up to 10 days.",1,"cups",,"American","Betty Crocker","Dessert",
644,"Boston Cream Pie",0,,12:20:00 AM,12:35:00 AM,"Heat oven to 350°.  Grease bottom and side of round pan (9""x1-1/2"") with shortening; lightly flour.  Beat all ingredients except Cream Filling and Chocolate Glaze in large bowl with electric mixer on low speed 30 seconds, scraping bowl constantly.  Beat on high speed 3 minutes, scraping bowl occasionally.  Pour into pan.

Bake about 35 minutes or until toothpick comes out clean.  Cool 10 minutes; reomve from pan to wire rack.  Cool completely, about 1 hour.  Make Cream Filling and Chocolate Glaze.  Split cake horizontally in half.  Spread filling over bottom layer; top with top latyer.  Spread glaze over top of cake.  Cover and refrigerate until serving.  Store covered in refrigerator.",,,8,"American","Betty Crocker","Dessert",
645,"Cream Filling",0,,12:05:00 AM,,"Mix sugar, cornstarch and salt in 2-quart saucepan.  Mix milk and egg yolks; gradually stir into sugar mixture.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute; remove from heat.  Stir in vanilla.  Press plastic wrap on filling to prevent a layer of skin from forming on top; cool.",,,,"American","Betty Crocker","Dessert",
646,"Chocolate Glaze",0,,12:05:00 AM,,"Melt butter and chocolate in 1-quart saucepan over low heat, stirring frequently; remove from heat.  Stir in powdered sugar and vanilla.  Stir in water, 1 tsp. at a time, until smooth and spreadable.",,,,"American","Betty Crocker","Dessert",
647,"Hot Fudge Sundae Cake",0,,12:20:00 AM,12:40:00 AM,"Heat oven to 350°.  Mix flour, sugar, 2 Tbs. cocoa, baking powder and salt in ungreased square pan (9""x9""x2"").  Mix in milk, oil and vanilla with fork until smooth.  Stir in nuts.  Spread in pan.  Sprinkle brown sugar and 1/4 cup cocoa over batter.  Pour water evenly over batter.  Bake about 40 minutes or until top is dry.  Cool 10 minutes.  Spoon warm cake into dessert dishes.  Top with ice cream.  Spoon sauce from pan onto each serving.",,,9,"American","Betty Crocker","Dessert",
648,"Cheesecake",0,,12:45:00 AM,01:15:00 AM,"Make Crust.  Heat oven to 475°.  Beat cream cheese, sugar, flour, orange peel, lemon peel and salt in large bowl with electric mixer on medium speed about 1 minute or until smooth.  Beat in eggs, egg yolks and 1/4 cup whipping cream on low speed until well blended.  Pour into crust.  Bake 15 minutes.

Reduce oven temperature to 200°.  Bake 1 hour longer.  Cheesecake may not appear to be done, but if a small area in the center seems soft, it will become firm as cheesecake cools. (Do not insert a knife to test for doneness because the hole coulc cause cheesecake to crack).  Turn off oven; leave cheesecake in oven 30 minutes longer.  Remove from oven and cool in pan away from drafts on wire rack 30 minutes.

Without releasing removing side of pan, run metal spatula carefully along side of cheesecake to loosen.  Refrigerate uncoverd about 3 hours or until chilled; cover and continue refrigerating at least 9 hours but no longer than 48 hours.

Run metal spatula along side of cheesecake to loosen again.  Remove side of pan; leave cheesecake on pan bottom to serve.  Beat 3/4 cup whipping cream in chilled small bowl with electric mixer on high speed until stiff.  Spread whipped cream over top of cheesecake.  Decorate with almonds.  Store covered in refrigerator.

Chocolate Chip Cheesecake:  Fold 1 cup miniature semiweet chocolate chips into cheeese mixture before pouring into crust.
",,,16,"American","Betty Crocker","Dessert",12:00:00 PM
649,"Crust for Cheesecake",0,,,,"Heat oven to 400°.  Lightly grease springform pan, 9""x3"", with shortening; remove bottom.  Mix all ingredients with fork until dough forms; gather into a ball.  Press one-third of the dough evenly on bottom of pan.  Place on cookie sheet.  Bake 8 to 10 minutes or until light golden brown; cool.  Assemble bottom and side of pan; secure side.  Press remaining dough 2"" up side of pan.",,,,"American","Betty Crocker","Dessert",
650,"Baked Custard",0,,12:15:00 AM,12:45:00 AM,"Heat oven to 350°.  Mix eggs, sugar, vanilla and salt in medium bowl with wire whisk or fork.  Gradually stir in milk.  Pour into six 6-oz custard cups.  Sprinkle with nutmeg.  Place cups in rectangular pan (13""x9""x2"") on oven rack.  Pour very hot water into pan to within 1/2"" of tops of cups.  Bake about 45 minutes or until knife inserted halfway between center and edge comes out clean.  Remove cups from water.  Cool about 30 minutes.  Unmold and serve warm or refrigerate and unmold before serving.  Store covered in refrigerator.

Caramel Custard:  Before making custard, heat 1/2 cup sugar in heavy 1-quart saucpan over low heat 10 to 15 minutes, stirring constantly with wooden spoon, until sugar is melted and golden brown (sugar becomes very hot and could melt a plastic spoon).  Immediately divide syrup among six 6-oz. custard cups before it hardens in saucepan; carefully tilt cups to coat bottoms (syrup will be extremely hot).  Let syrup harden in cups about 10 minutes.  Make custard as directed; pour over syrup in cups.  Bake as directed.  Cool completely; cover and refrigerate until serving or up to 48 hours.  To unmold, carefully loosen side of custard with knife or small spatula.  Place dessert dish on top of cup and, holding tightly, turn dish and cup upside down.  Shake cup gently to loosen custard.  Caramel syrup will drizzle over custard, forming a sauce.",,,6,"American","Betty Crocker","Dessert",12:30:00 AM
651,"Rich Chocolate Custard",0,,12:15:00 AM,12:25:00 AM,"Heat oven to 350°.  Heat half-and-half and chocolate chips in 1-1/2 quart saucepan over medium heat, stirring constantly, until chocolate is melted and mixture is smooth; cool 5 minutes.  Mix eggs, sugar and salt in medium bowl with wire whisk or fork.  Gradually stir egg mixture into chocolate mixture until blended.  Pour into eight 6-oz custard cups. 

Place cups in rectangular pan (13""x9""x2"") on oven rack.  Carefully pour vey hot water into pan to within 1/2"" of tops of cups.  Bake 20 to 25 minutes or until set.  Remove cups from water.  Serve custard warm or chilled with Sweetened Whipped Cream.  Store covered in refrigerator.",,,8,"American","Betty Crocker","Dessert",
652,"Chocolate Mousse",0,,12:25:00 AM,,"Beat egg yolks in small bowl with electric mixer on high speed about 3 minutes or until thick and lemon colored.  Gradually beat in sugar.  Heat 1 cup whipping cream in 2-quart saucepan over medium heat just until hot.

Gradually stir at least half of the hot cream into egg yolk mixture, then stir back into hot cream in saucepan.  Cook over low heat about 5 minutes, stirring constantly, until mixture thickens (do not boil).  Stir in chocolate chips until melted.  Cover and refrigerate about 2 hours, stirring occasionally, just until chilled.  Beat 1-1/2 cups whipping cream in chilled medium bowl on high speed until stiff.  Fold chocolate mixture into whipped cream.  Pipe or spoon mixture into dessert dishes or stemmed glasses.  Refrigerate until serving.  Store covered in refrigerator.

White Chocolate Mousse:  Substitute white baking chips for the chocolate chips.",,,8,"American","Betty Crocker","Dessert",02:00:00 AM
653,"Creme Brulee",0,,12:15:00 AM,12:15:00 AM,"Beat egg yolks in meidum bowl with electric mixer on high speed about 3 minutes or until thick and lemon colored.  Gradually beat in granulated sugar.  Heat whipping cream in 2-quart saucepan over medium heat just until hot.  Gradually stir at least half of the hot cream into egg mixture, then back into hot cream in saucepan.  Cook over low heat 5 to 8 minutes, stirring constantly, until mixture thickens (do not boil).  Stir in vanilla.

Pour custard into four 6-oz ceramic ramekins or ungreased ceramic pie plate, 9""x1-1/4"" (do not use glass because it cannot withstand the temperature).  Cover and refrigerate at least 2 hours but no longer than 24 hours.  Custard must be completely chilled before broiling with brown sugar on top to keep custard from overheating. 

Set oven control to broil.  Sprinkle brown sugar evely over custard.  Broil with tops about 5"" from heat about 3 minutes or until sugar is melted and forms a glaze.  Serve immediately (mixture will by runny), or refrigerate 1 to 2 hours or until slightly firm.  Store covered in refrigerator.",,,4,"American","Betty Crocker","Dessert",03:00:00 AM
654,"Rice Pudding",0,,12:30:00 AM,12:45:00 AM,"Heat rice and water to boiling in 1-1/2 quart saucepan, stirring once or twice; reduce heat to low.  Cover and simmer 14 minutes (do not lift cover or stir).  All water should be absorbed.  Heat oven to 325°.  Beat eggs in ungreased 1-1/2 quart casserole with wire whisk or fork.  Stir in sugar, raisins, milk, vanilla, salt and hot rice.  Sprinkle with cinnamon.

Bake uncovered 45 minutes, stirring every 15 minutes.  Top of pudding will be very wet and not set (overbaking may cause pudding to curdle).  Stir well; let stand 15 minutes.  Enough liquid will be absorbed while standing to make pudding creamy.  Serve warm, or cover and refrigerate about 3 hours or until chilled.  Serve with Raspberry Sauce.  Store covered in refrigerator.",,,8,"American","Betty Crocker","Dessert",
655,"Raspberry Sauce",0,,12:05:00 AM,12:05:00 AM,"Mix sugar and cornstarch in 1-quart saucepan.  Stir in water and raspberries.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute.  Strain sauce through a strainer to remove seeds if desired.  Serve sauce warm or cool.  Store covered in refrigerator for up to 10 days.",1,"cup",,"American","Betty Crocker","Dessert",
656,"Vanilla Pudding",0,,12:10:00 AM,12:10:00 AM,"Mix sugar, cornstarch and salt in 2-quart saucepan.  Gradually stir in milk.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute.  Gradually stir at least half of the hot mixture into egg yolks, then stir back into hot mixture in saucepan.  Boil and stir 1 minute; remove from heat.  Stir in butter and vanilla.  Pour pudding into dessert dishes.  Cover and refrigerate about 1 hour or until chilled.  Store covered in refrigerator.

Butterscotch Pudding:  Substitute 2/3 cup packed brown sugar for granulated sugar; decrease vanilla to 1 tsp.

Chocolate Pudding:  Increase sugar to 1/2 cup; stir 1/3 cup baking cocoa into sugar mixture.  Omit butter.",,,4,"American","Betty Crocker","Dessert",01:00:00 AM
657,"Lemon Meringue Torte",0,,12:35:00 AM,02:30:00 AM,"Bake and cool Meringue Shell.  Mix sugar, cornstarch and salt in 2-quart saucepan.  Gradually stir in water.  Cook over medium heat, stirring constantly, until thickens and boils.  Boil and stir 1 minute.  Gradually stir at least half of the hot mixture into egg yolks, then stir back into hot mixture in saucepan.  Boil and stir 1 minute; remove from heat. 

Stir in butter, lemon peel and lemon juice.  Press plastic wrap on filling to prevent a tough layer from forming on top.  Cool to room temperature.  Spoon into shell.  Cover and refrigerate at least 12 hours but no longer than 24 hours.  Beat whipping cream in chilled medium bowl with electric mixer on high speed until soft peaks form.  Spread over filling.  Store covered in refrigerator.",,,8,"American","Betty Crocker","Dessert",02:00:00 PM
658,"Meringue Shell",0,,12:15:00 AM,02:30:00 AM,"Heat oven to 275°.  Line cookie sheet with cooking parchment paper or heavy brown paper.  Beat egg whites and cream of tartar in medium bowl with electric mixer on high speed until foamy.  Beat in sugar, 1 Tbs at a time; continue beating until stiff peaks form and mixture is glossy.  Do not underbeat.  Shape meringue on cookie sheetinto 9"" circle with back of spoon, building up side.  Bake 1-1/2 hours.  Turn off oven; leave meringue in oven with door closed 1 hour.  Finish cooling at room temperature, about 2 hours.

Individaul Meringues:  Drop meringue by 1/3 cupfuls onto paper-lined cookie sheet.  Shape into circles, building up sides.  Bake 1 hour.  Turn off oven; leave meringues in oven with door closed 1-1/2 hours.  Finish cooling at room temperature, about 2 hours.  Fill with ice cream and drizzle with Hot Fudge Sauce or Butterscotch Sauce.  Makes 8 to 10 meringues.",,,8,"American","Betty Crocker","Dessert",02:00:00 AM
659,"Hot Fudge Sauce",0,,12:05:00 AM,12:05:00 AM,"Heat milk, chocolate chips and sugar to boiling in 2-quart saucepan over medium heat, stirring constantly; remove from heat.  Stir in butter and vanilla until mixture is smooth and creamy.  Cool about 30 minutes or until sauce begins to thicken.  Serve warm.  Store remaining sauce covered in refrigerator up to 4 weeks.  Sauce becomes firm when refrigerated; heat slightly before serving (sauce will become thin if overheated).",3,"cups",,"American","Betty Crocker","Dessert",12:30:00 AM
660,"Butterscotch Sauce",0,,12:10:00 AM,12:05:00 AM,"Mix all ingredients except vanilla in 2-quart saucepan.  Cook over low heat, stirring constantly, until butter is melted and sugars are dissolved.  Increase heat to medium; heat to boiling, stirring constantly.  Boil gently 5 minutes, stirring occasionally; remove from heat.  Cool 20 minutes.  Stir in vanilla.  Serve sauce warm or cool.  Store covered in refrigerator up to 10 days.  Sauce becomes firm when refrigerated; heat slightly before serving (sauce will become thin if overheated).",1,"cups",,"American","Betty Crocker","Dessert",12:20:00 AM
661,"Cherry-Berries on a Cloud",0,,12:30:00 AM,01:30:00 AM,"Heat oven to 275°.  Butter rectangular pan (13""x9""x2"").  Beat egg whites, cream of tartar and salt in large bowl with electric mixer on high speed until foamy.  Beat in 1-1/2 cups sugar, 1 Tbs. at a time; continue beating until stiff and glossy.  Do not underbeat.  Spread in pan.  

Bake 1-1/2 hours.  Turn off oven; leave meringue in oven with door closed at least 2 hours.  Beat whipping cream in chilled large bowl on high speed until soft peaks form.  Beat cream cheese, 1/2 cup sugar and vanilla until blended.  Gently fold cream cheese mixture and marshmallows into whipped cream.  Spread over meringue.  Cover and refrigerate at least 12 hours.  Cut into serving pieces; top with Cherry-Berries Topping.  Store covered in the refrigerator.

Cherry-Berries Topping:  Mix together 2 cups sliced strawberries (or 16 oz. frozen strawberries thawed and drained), 1 can (21 oz) cherry pie filling and 2 tsp. lemon juice.",,,15,"American","Betty Crocker","Dessert",02:00:00 PM
662,"Vanilla Ice Cream",0,,12:10:00 AM,12:10:00 AM,"Mix egg yolks, sugar, milk and salt in 2-quart saucepan.  Cook just to boiling over medium heat, stirring constatnly (do not boil).  Pour into chilled bowl.  Refrigerate uncovered 2 to 3 hours, stirring occasionally, until room temperature.  At this point, mixture can be refrigerated up to 24 hours before completing recipe if desired.  Stir whipping cream and vanilla into milk mixture.  Pour into 1-quart ice-cream freezer and freeze according to manufacturer's directions.

Chocolate Ice Cream: Increase sugar to 1 cup.  Beat 2 oz. unsweetened baking chocolate, melted and cooled, into milk mixture before cooking.  Decrease vanilla to 1 tsp

Fresh Peach Ice Cream:  Decrease vanilla to 1 tsp.  Mash 4 or 5 peaches with potato masher or in food processor until slightly chuncky (not pureed) to make 2 cups.  Stir in additional 1/2 cup sugar into peaches; stir into milk mixture after adding vanilla.

Fresh Strawberry Ice Cream:  Decrease vanilla to 1 tsp.  Mash 2 cups strawberries and an additional 1/2 cup sugar with potato masher or in food processor until slightly chunky (not pureed); stir into milk mixture after adding vanilla.  Stir in a few drops of red food color if desired.",1,"quart",,"American","Betty Crocker","Dessert",03:00:00 AM
663,"Fresh Lemon Sherbet",0,,12:10:00 AM,,"Mix all ingredients until sugar is dissolved.  Pour into 1-quart ice-cream freezer and freeze according to manufacturer's directions.",1,"quart",,"American","Betty Crocker","Dessert",
664,"Fresh Berry Frozen Yogurt",0,,12:15:00 AM,,"Mash strawberries with sugar in medium bowl.  Stir in yogurt.  Pour into 1-quart ice-cream freezer and freeze accordign to manufacturer's directions.

Banana Frozen Yogurt:  Substitute 1-1/2 cups mashed ripe bananas for the strawberries.",5,"cups",,"American","Betty Crocker","Dessert",
665,"Lemonade Sorbet",0,,12:10:00 AM,,"Place water, lemonade concentrate and honey in blender or food processor.  Cover and blend on low speed until smooth.  Pour into square baking dish, 8""x8""x2"".  Freeze about 4 hours, stirring several times to keep mixture smooth, until firm.  Garnish with lemon slices and blueberries.",,,4,"American","Betty Crocker","Dessert",04:00:00 AM
666,"Glossy Chocolate Sauce",0,,12:15:00 AM,,"Heat corn syrup and chocolate over low heat, stirring frequently, until chocolate is melted; remove from heat.  Stir in butter and vanilla.  Serve warm or cold.  Store covered in refrigerator up to 10 days.  Reheat slightly before serving if desired.",1,"cups",,"American","Betty Crocker","Dessert",
667,"Caramel Sauce",0,,12:05:00 AM,12:40:00 AM,"Heat all ingredients except vanilla to boiling in heavy 4-quart Dutch oven over medium heat, stirring constantly; reduce heat slightly.  Boil about 30 minutes, stirring frequently, until sugar is dissolved and mixture is caramel in color.  Stir in vanilla.  Cool about 30 minutes.  Serve warm.  Store covered in refrigerator up to 2 months.  Reheat slightly before serving if desired.",4,"cups",,"American","Betty Crocker","Dessert",12:30:00 AM
668,"Lemon Sauce",0,,12:05:00 AM,12:10:00 AM,"Mix sugar and cornstarch in 1-quart saucepan.  Gradually stir in water.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 1 minute; remove from heat.  Stir in remaining ingredients.  Serve warm or cool.  Store covered in refrigerator up to 10 days.",1,"cups",,"American","Betty Crocker","Dessert",
669,"Orange Sauce",0,,12:10:00 AM,12:15:00 AM,"Mix sugar, cornstarch, flour and salt in 1-1/2 quart saucepan.  Gradually stir in orange juice, water and lemon juice.  Cook over medium heat, stirring constantly, until mixture thickens and boils.  Boil and stir 3 minutes; remove from heat.  Stir in remaining ingredients.  Serve warm.  Store covered in refrigerator.",2,"cups",,"American","Betty Crocker","Dessert",
670,"Oven-Fried Chicken",0,,12:10:00 AM,01:00:00 AM,"Heat oven to 425°.  Melt butter in rectangular pan, 13""x9""x2"", in oven.  Mix flour, paprika, salt and pepper.  Coat chiken with flour mixture.  Place chicken, skin side down, in pan.  Bake uncovered 30 minutes.  Turn chicken; bake about 30 minutes longer or until juice is no longer pink when centers of thickest pieces are cut.

Crunchy Oven-Fried Chicken:  Substitute 1 cup cornflake crumbs fro the 1/2 cup flour.  Dip chicken into 1/4 cup butter, melted, before coating with crumb mixture.",,,6,"American","Betty Crocker","Main Dish",
671,"Spaetzle",0,,12:10:00 AM,12:15:00 AM,"Mix eggs, milk, flour, salt and pepper (batter will be thick).  Fill 4-quart Duct oven half full with water; heat to boiling.  Press a few Tbs. of batter at a time through colander (preferably one with large holes) into boiling water.  Stir once or twice to prevent sticken.  Cook about 5 minutes or until spaetzle rise to surface and are tender; drain.  Toss with butter.",,,6,"American","Betty Crocker","Side Dish",
672,"Homemade Pasta",0,,01:10:00 AM,12:15:00 AM,"Mix flour and salt in medium bowl.  Make a well in center of flour mixutre.  Add eggs, water and oil to well; mix throughly.  (If dough is too dry, mix in enough water to make dough easy to handle.  If dough is too sticky, gradually add flour when kneading.)  Gather dough into a ball.  Knead on lightly floured surface 5 to 10 minutes or until smooth and elastic.  Cover with plastic wrap or aluminum foil.  Let stand 15 minutes.

Divide dough into 4 equal parts.  Roll 1/4 of dough at a time into a rectangle, 1/16"" to 1/8"" thick, on lighlty floured surface (keep remaining dough covered).  Loosely fold rectangle lengthwise into thirds.  Cut crosswise into 2"" strips for lasagna, 1/4"" strips for fettuccine or 1/8"" strips for linguine.  Unfold and gently shake out strips.  Hang pasta on pasta drying rack or arrange in single layer on lightly floured towels; let stand 30 minutes or until dry. (If using a pasta machine, pass dough through machine until 1/16"" thick). 

Heat 4 quarts water (salted if desired) to boiling in 6 to 8 quart saucepan; add pasta.  Boil uncovered 2 to 5 minutes, stirring occasionally, until firm but tender.  Begin testing for doneness when pasta rises to surface of water.  Drain pasta.",,,8,"American","Betty Crocker","Side Dish",12:30:00 AM
673,"Fettuccine Alfredo",0,,12:10:00 AM,12:15:00 AM,"Cook fettuccine as directed on package.  While fettuccine is cooking, heat butter and whipping cream in a 10"" skillet over medium heat, stirring frequently, until butter is melted and mixture starts to bubble.  Reduce heat to low, simmer 6 minutes, stirring frequently, until slightly thickened.  Remove from heat; stir in cheese, salt and pepper.  Drain fettuccine.  Pour sauce over fettuccine; toss until fettuccine is well coated.  Sprinkle with parsley.",,,4,"American","Betty Crocker","Main Dish",
674,"Broccoli Salad",0,,12:15:00 AM,,"Mix mayonnaise, sugar and vinegar in large bowl.  Add remaining ingredients; toss until evenly coated.  Store covered in refrigerator.",,,6,"American","Betty Crocker","Side Dish",
675,"Potato Salad",0,,12:45:00 AM,,"Place potatoes in 3-quart saucepan; add enough water just to cover potatoes.  Cover and heat to boiling; reduce heat to low.  Cook covered 30 to 35 minutes or until potatoes are tender; drain.  Let stand until cool enough to handle.  Cut potatoes into cubes.  Mix mayonnaise, vinegar, mustard, salt and pepper in large glass or plastic bowl.  Add potatoes, celery and onion; toss.  Stir in eggs.  Sprinkle with paprika.  Cover and refrigerate at least 4 hours to blend flavors and chill.  Store covered in refrigerator.",,,10,"American","Betty Crocker","Side Dish",04:00:00 AM
676,"Chili",0,,12:25:00 AM,01:10:00 AM,"Cook beef, onion and garlic in 3-quart saucepan over medium heat 8 to 10 minutes, stirring occasionally, until beef is brown; drain.  Stir in remaining ingredients except beans.  Heat to boiling; reduce heat.  Cover and simmer 1 hour, stirring occasionally.  Stir in beans.  Heat to boiling; reduce heat.  Simmer uncovered about 10 minutes, stirring occasionally, until desired thickness.",,,4,"American","Betty Crocker","Soup",
677,"Applesauce Muffins",0,,12:20:00 AM,12:20:00 AM,"Preheat oven to 400°.  Coat 12-cup muffin tin with cooking spray or line with paper baking cups.  To make topping, stir together the oats, sugar and cinnamon in a bowl.  Stir in margarine.  To make batter, combine flour, oats, baking powder, baking soda and cinnamon in a large mixing bowl or zipper-lock bag and stir or shake to mix.  In a second bowl, mix the applesauce with the milk, vegetable puree, sugar, oil and egg with wooden spoon.  Add flour mixture slowly, stirring until just moistened.  Do not overmix-the batter is supposed to be lumpy.  Divide batter evenly in muffin cups and sprinkle with topping.  Bake until the topping is lightly browned and a toothpick comes clean-about 18 to 20 minutes.  Turn the muffins out onto a rack and serve warm or cool.",12,"muffins",,"American","Deceptively Delicious","Breakfast",
